# mode: ho, integrator: euler, N: 1, P: 1, dt: 0.05, steps: 200, n_steps: 200, n_frames: 201, step_indexing: 0..steps (includes initial frame), total_steps_executed: 200, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 200, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-07T20:15:42Z
step,time,x,v,E_kin,E_pot,E_total
53,2.65,-0.940772915352843,-0.506395672777777,8.57835036530083e-27,2.96069329148156e-26,3.81852832801165e-26
54,2.7,-0.966092698991731,-0.459357027010135,7.05869695434997e-27,3.12220495339668e-26,3.82807464883167e-26
55,2.75,-0.989060550342238,-0.411052392060548,5.65220842455265e-27,3.27242399299849e-26,3.83764483545375e-26
56,2.8,-1.00961316994527,-0.361599364543436,4.37400349277754e-27,3.40983859826463e-26,3.84723894754239e-26
57,2.85,-1.02769313817244,-0.311118706046173,3.23799412249024e-27,3.53305763266222e-26,3.85685704491124e-26
58,2.9,-1.04324907347475,-0.259734049137551,2.25674027885034e-27,3.64082515963849e-26,3.86649918752352e-26
59,2.95,-1.05623577593162,-0.207571595463814,1.44131748511665e-27,3.73203368698067e-26,3.87616543549233e-26
60,3,-1.06661435570481,-0.154759806667232,8.01198569710991e-28,3.80573599210996e-26,3.88585584908106e-26
61,3.05,-1.07435234603818,-0.101429088881992,3.44150858250969e-28,3.86115540287867e-26,3.89557048870376e-26
62,3.1,-1.07942380048228,-0.047711471580083,7.61499165952644e-29,3.897694423266e-26,3.90530941492552e-26
63,3.15,-1.08180937406128,0.0062597184440308,1.31079086874108e-30,3.91494160937596e-26,3.91507268846284e-26
64,3.2,-1.08149638813908,0.0603501871470948,1.21837520091061e-28,3.91267661817489e-26,3.92486037018399e-26
65,3.25,-1.07847887878172,0.114425006554049,4.37991518075338e-28,3.89087336930192e-26,3.93467252110945e-26
66,3.3,-1.07275762845402,0.168348950493135,9.48079235439756e-28,3.84970127886825e-26,3.94450920241223e-26
67,3.35,-1.06434018092936,0.221986831915836,1.64845932171022e-27,3.78952454324724e-26,3.95437047541826e-26
68,3.4,-1.05324083933357,0.275203840962304,2.53356931347063e-27,3.71089947025974e-26,3.9642564016068e-26
69,3.45,-1.03948064728546,0.327865882928983,3.59597167926471e-27,3.61456987468435e-26,3.97416704261082e-26
70,3.5,-1.02308735313901,0.379839915293256,4.82641885741745e-27,3.5014605744756e-26,3.98410246021735e-26
71,3.55,-1.00409535737435,0.430994282950206,6.21393673107465e-27,3.37266904326043e-26,3.99406271636789e-26
72,3.6,-0.982545643226835,0.481199050818923,7.74592579748992e-27,3.22945529340982e-26,4.00404787315881e-26
73,3.65,-0.958485690685889,0.530326332980265,9.40827910781575e-27,3.07323008206013e-26,4.01405799284171e-26
74,3.7,-0.931969374036876,0.578250617514559,1.11855158812209e-26,2.90554154970172e-26,4.02409313782381e-26
75,3.75,-0.903056843161148,0.624849086216403,1.30609295348276e-26,2.72806041718561e-26,4.03415337066837e-26
76,3.8,-0.871814388850327,0.670001928374461,1.50167487204133e-26,2.54256388205372e-26,4.04423875409504e-26
77,3.85,-0.838314292431604,0.713592647816977,1.70343098216179e-26,2.35091836881849e-26,4.05434935098028e-26
78,3.9,-0.802634660040756,0.755508362438557,1.90942392429818e-26,2.15506130005955e-26,4.06448522435773e-26
79,3.95,-0.764859241918828,0.795640095440595,2.11766437158043e-26,1.9569820658382e-26,4.07464643741863e-26
80,4,-0.725077237146798,0.833883057536536,2.32613067567085e-26,1.75870237784132e-26,4.08483305351217e-26
81,4.05,-0.683383084269971,0.870136919393876,2.53278893439025e-26,1.5622562017557e-26,4.09504513614595e-26
82,4.1,-0.639876238300277,0.904306073607375,2.73561328242335e-26,1.36966946656297e-26,4.10528274898632e-26
83,4.15,-0.594660934619909,0.936299885522389,2.93260620318648e-26,1.18293975267231e-26,4.11554595585878e-26
84,4.2,-0.547845940343789,0.966032932253384,3.12181865871783e-26,1.0040161620306e-26,4.12583482074843e-26
85,4.25,-0.49954429373112,0.993425229270573,3.30136983525464e-26,8.3477957254566e-27,4.1361494078003e-26
86,4.3,-0.449873032267591,1.01840244395713,3.46946630499397e-26,6.77023476325832e-27,4.1464897813198e-26
87,4.35,-0.398952910069735,1.04089609557051,3.62442040937718e-26,5.32435596395917e-27,4.1568560057731e-26
88,4.4,-0.346908105291209,1.060843741074,3.764667676053e-26,4.02580469734532e-27,4.16724814578753e-26
89,4.45,-0.29386591823751,1.07818914633856,3.88878309040305e-26,2.88883175748955e-27,4.177666266152e-26
90,4.5,-0.239956460920582,1.09288244225043,3.9954960530786e-26,1.92614378738784e-27,4.18811043181738e-26
91,4.55,-0.18531233880806,1.10488026529646,4.08370386730151e-26,1.14876840595413e-27,4.19858070789693e-26
92,4.6,-0.130068325543237,1.11414588223686,4.15248361361168e-26,5.65935460549892e-28,4.20907715966667e-26
93,4.65,-0.0743610314313939,1.12064929851403,4.20110228516644e-26,1.84975673993926e-28,4.21959985256584e-26
94,4.7,-0.0183285665056926,1.1243673500856,4.22902507346756e-26,1.12377872969045e-29,4.23014885219725e-26
95,4.75,0.0378898009985872,1.12528377841088,4.23592171234721e-26,4.80251198053289e-29,4.24072422432775e-26
96,4.8,0.0941539899191312,1.12338928836095,4.22167080701272e-26,2.96552278758459e-28,4.25132603488856e-26
97,4.85,0.150323454337179,1.11868158886499,4.18636209474517e-26,7.55922552306199e-28,4.26195434997579e-26
98,4.9,0.206257533780428,1.11116541614814,4.13029660427616e-26,1.42312631574566e-27,4.27260923585073e-26
99,4.95,0.261815804587835,1.10085253945911,4.05398470172821e-26,2.29306057212145e-27,4.28329075894035e-26
100,5,0.316858431560791,1.08776174922972,3.95814203209116e-26,3.35856953746545e-27,4.2939989858377e-26
101,5.05,0.371246519022277,1.07191882765168,3.84368338630982e-26,4.61050596992482e-27,4.3047339833023e-26
102,5.1,0.424842460404861,1.05335650170057,3.71171454496528e-26,6.03781273295275e-27,4.31549581826055e-26
103,5.15,0.47751028548989,1.03211437868033,3.5635221700345e-26,7.627623877717e-27,4.3262845578062e-26
104,5.2,0.529116004423906,1.00823886440583,3.40056183610186e-26,9.36538433098864e-27,4.33710026920072e-26
105,5.25,0.579527947644197,0.981783064184636,3.22444431147097e-26,1.12349870840275e-26,4.34794301987372e-26
106,5.3,0.628617100853429,0.952806666802426,3.03692021769011e-26,1.3218926597333e-26,4.35881287742341e-26
107,5.35,0.67625743419355,0.921375811759755,2.83986321287361e-26,1.52984669674335e-26,4.36970990961696e-26
108,5.4,0.722326224781538,0.887562940050077,2.63525185970102e-26,1.74538232468998e-26,4.38063418439101e-26
109,5.45,0.766704371784042,0.851446628811,2.42515035294243e-26,1.96643541690955e-26,4.39158576985198e-26
110,5.5,0.809276703224592,0.813111410221798,2.21168829364577e-26,2.19087644063085e-26,4.40256473427662e-26
111,5.55,0.849932273735682,0.772647575060568,1.99703970759783e-26,2.41653143851447e-26,4.41357114611231e-26
112,5.6,0.88856465248871,0.730150961373784,1.78340151422241e-26,2.64120355975518e-26,4.42460507397759e-26
113,5.65,0.9250722005574,0.685722728749349,1.5729716586096e-26,2.86269492805293e-26,4.43566658666253e-26
114,5.7,0.959358336994867,0.639469118721479,1.36792712380648e-26,3.07882862932271e-26,4.44675575312919e-26
115,5.75,0.991331792930941,0.591501201871735,1.17040204278406e-26,3.28747059972795e-26,4.45787264251201e-26
116,5.8,1.02090685302453,0.541934612225188,9.82466129596718e-27,3.48655119452157e-26,4.46901732411829e-26
117,5.85,1.04800358363579,0.490889269573962,8.061036471553e-27,3.67408622027329e-26,4.48018986742859e-26
118,5.9,1.07254804711449,0.438489090392173,6.43193124753955e-27,3.8481972173432e-26,4.49139034209716e-26
119,5.95,1.09447250163409,0.384861688036448,4.95488032055754e-27,4.00713078589665e-26,4.5026188179524e-26
120,6,1.11371558603592,0.330138062954744,3.64598607706237e-27,4.14927675729104e-26,4.51387536499728e-26
121,6.05,1.13022248918365,0.274452283652948,2.51975030182697e-27,4.27318502322708e-26,4.52516005340978e-26
122,6.1,1.1439451033663,0.217941159193765,1.58892105995462e-27,4.37758084754784e-26,4.5364729535433e-26
123,6.15,1.15484216132599,0.16074390402545,8.64356360511146e-28,4.46137849987604e-26,4.54781413592716e-26
124,6.2,1.16287935652726,0.103001795959151,3.54906050005075e-28,4.52369306626647e-26,4.55918367126698e-26
125,6.25,1.16802944632522,0.0448578281327876,6.73132087825176e-29,4.56385030956689e-26,4.57058163044514e-26
126,6.3,1.17027233773186,-0.0135436441834734,6.13613462546737e-30,4.58139447105871e-26,4.58200808452126e-26
127,6.35,1.16959515552269,-0.0720572610700663,1.73691797269885e-28,4.57609392500557e-26,4.59346310473256e-26
128,6.4,1.16599229246918,-0.130537018846201,5.70021437140613e-28,4.54794461878033e-26,4.60494676249439e-26
129,6.45,1.15946544152687,-0.18883663346966,1.19287876339027e-27,4.4971712530616e-26,4.61645912940063e-26
130,6.5,1.15002360985339,-0.246809905546003,2.03774098247333e-27,4.4242261789768e-26,4.62800027722413e-26
131,6.55,1.13768311457609,-0.304311086038673,3.09784266119601e-27,4.32978601179759e-26,4.63957027791719e-26
132,6.6,1.12246756027416,-0.361195241767477,4.36423219971505e-27,4.21474598364048e-26,4.65116920361199e-26
133,6.65,1.10440779818578,-0.417318619781185,5.82585046259351e-27,4.08021208036166e-26,4.66279712662102e-26
134,6.7,1.08354186719672,-0.472539009690474,7.46963089204023e-27,3.92749103023355e-26,4.67445411943757e-26
135,6.75,1.0599149167122,-0.52671610305031,9.28062020912026e-27,3.75807823382413e-26,4.68614025473616e-26
136,6.8,1.03357911155968,-0.57971184888592,1.12421185982382e-26,3.57364374554918e-26,4.697855605373e-26
137,6.85,1.00459351911539,-0.631390804463904,1.33358380697118e-26,3.37601643741526e-26,4.70960024438643e-26
138,6.9,0.973023978892192,-0.681620480419674,1.55420775068236e-26,3.16716649431504e-26,4.7213742449974e-26
139,6.95,0.938942954871208,-0.730271679364283,1.78399127293147e-26,2.94918640767842e-26,4.73317768060989e-26
140,7,0.902429370902994,-0.777218827107844,2.02073997466712e-26,2.7242706501443e-26,4.74501062481142e-26
141,7.05,0.863568429547602,-0.822340295652993,2.26217892334338e-26,2.49469422803007e-26,4.75687315137345e-26
142,7.1,0.822451414764952,-0.865518717130373,2.50597501366161e-26,2.26279032059027e-26,4.76876533425188e-26
143,7.15,0.779175478908433,-0.906641287868621,2.7497600223478e-26,2.03092722523971e-26,4.78068724758751e-26
144,7.2,0.733843414515002,-0.945600061814043,2.99115412974805e-26,1.80148483595843e-26,4.79263896570648e-26
145,7.25,0.6865634114243,-0.982292232539793,3.22778967521621e-26,1.57683088790453e-26,4.80462056312074e-26
146,7.3,0.637448799797311,-1.01662040311101,3.45733490976185e-26,1.3592972047667e-26,4.81663211452855e-26
147,7.35,0.58661777964176,-1.04849284310087,3.67751750826977e-26,1.1511561865451e-26,4.82867369481487e-26
148,7.4,0.534193137486716,-1.07782373208296,3.88614760481841e-26,9.54597774233492e-27,4.84074537905191e-26
149,7.45,0.480301950882568,-1.1045333889573,4.08114011821245e-26,7.71707124287083e-27,4.85284724249954e-26
150,7.5,0.425075281434704,-1.12854848650143,4.2605361407813e-26,6.0444321982448e-27,4.86497936060578e-26
151,7.55,0.368647857109632,-1.14980225057316,4.42252317173248e-26,4.54618637274821e-27,4.8771418090073e-26
152,7.6,0.311157744580974,-1.16823464342864,4.56545398681524e-26,3.23880676714579e-27,4.88933466352982e-26
153,7.65,0.252746012409542,-1.18379253065769,4.68786394865309e-26,2.13694051535555e-27,4.90155800018864e-26
154,7.7,0.193556385876658,-1.19642983127817,4.78848657672712e-26,1.25325318461994e-27,4.91381189518912e-26
155,7.75,0.133734894312749,-1.206107650572,4.86626721250052e-26,5.98292124265694e-28,4.92609642492709e-26
156,7.8,0.073429511784149,-1.21279439528764,4.92037463341131e-26,1.80370325780967e-28,4.9384116659894e-26
157,7.85,0.0127897920197671,-1.21646587087685,4.95021048925241e-26,5.47205901970079e-30,4.95075769515438e-26
158,7.9,-0.0480335015240752,-1.21710536047783,4.9554164556145e-26,7.71813377776141e-29,4.96313458939226e-26
159,7.95,-0.108888769547967,-1.21470368540163,4.93587902138367e-26,3.96634044820785e-28,4.97554242586575e-26
160,8,-0.169623953818049,-1.20925924692423,4.89173185054432e-26,9.6249431386089e-28,4.98798128193041e-26
161,8.05,-0.23008691616426,-1.20077804923333,4.8233556825111e-26,1.77095552624133e-27,5.00045123513523e-26
162,8.1,-0.290125818625927,-1.18927370342512,4.73137575966422e-26,2.81576603558855e-27,5.01295236322307e-26
163,8.15,-0.349589503797182,-1.17476741249382,4.61665679544956e-26,4.08827948681574e-27,5.02548474413113e-26
164,8.2,-0.408327874421874,-1.15728793730396,4.48029552108149e-26,5.57752934909975e-27,5.03804845599146e-26
165,8.25,-0.466192271287072,-1.13687154358287,4.32361087330574e-26,7.27032703825696e-27,5.05064357713144e-26
166,8.3,-0.523035848466215,-1.11356193001851,4.14813190959672e-26,9.15138276477552e-27,5.06327018607427e-26
167,8.35,-0.578713944967141,-1.0874101375952,3.95558356033559e-26,1.12034480120386e-26,5.07592836153945e-26
168,8.4,-0.633084451846901,-1.05847444034685,3.74787034970806e-26,1.34074783273524e-26,5.0886181824433e-26
169,8.45,-0.686008173864243,-1.0268202177545,3.52705823804528e-26,1.57428148985413e-26,5.10133972789941e-26
170,8.5,-0.737349184751968,-0.992519809061289,3.29535475789355e-26,1.81873831932561e-26,5.11409307721916e-26
171,8.55,-0.786975175205033,-0.955652349823691,3.05508763403423e-26,2.07179067587798e-26,5.12687830991221e-26
172,8.6,-0.834757792696217,-0.916303591063439,2.80868209379759e-26,2.3310134118894e-26,5.13969550568699e-26
173,8.65,-0.880572972249389,-0.874565701428629,2.55863708815252e-26,2.59390765629869e-26,5.1525447444512e-26
174,8.7,-0.924301257320821,-0.830537052816159,2.30750065605686e-26,2.85792545025547e-26,5.16542610631233e-26
175,8.75,-0.965828109961629,-0.784321989950118,2.05784467428992e-26,3.12049499728819e-26,5.17833967157811e-26
176,8.8,-1.00504420945913,-0.736030584452037,1.81223924235004e-26,3.37904627840702e-26,5.19128552075706e-26
177,8.85,-1.04184573868174,-0.68577837397908,1.57322695690153e-26,3.63103677765742e-26,5.20426373455895e-26
178,8.9,-1.07613465738069,-0.633686087044993,1.34329733263429e-26,3.87397706126106e-26,5.21727439389535e-26
179,8.95,-1.10781896173294,-0.579879354175959,1.12486162622036e-26,4.10545595365972e-26,5.23031757988009e-26
180,9,-1.13681292944174,-0.524488406089312,9.20228317303239e-27,4.32316505652655e-26,5.24339337382979e-26
181,9.05,-1.1630373497462,-0.467647759617225,7.31579495152481e-27,4.52492236211188e-26,5.25650185726436e-26
182,9.1,-1.18641973772706,-0.409495892129914,5.60948391798783e-27,4.70869472010874e-26,5.26964311190752e-26
183,9.15,-1.20689453233356,-0.350174905243561,4.10198292198022e-27,4.87261892748927e-26,5.28281721968729e-26
184,9.2,-1.22440327759574,-0.289830178626883,2.81003039348264e-27,5.01502122338825e-26,5.29602426273651e-26
185,9.25,-1.23889478652708,-0.228610014747096,1.74829337415131e-27,5.13443498597822e-26,5.30926432339335e-26
186,9.3,-1.25032528726444,-0.166665275420742,9.29210389461525e-28,5.22961644525568e-26,5.32253748420183e-26
187,9.35,-1.25865855103547,-0.10414901105752,3.62855833330175e-28,5.29955824457932e-26,5.33584382791234e-26
188,9.4,-1.26386600158835,-0.0412160835057466,5.68273299155501e-29,5.34350070449056e-26,5.34918343748212e-26
189,9.45,-1.26592680576364,0.021977216573671,1.6157314709844e-29,5.36094066460484e-26,5.36255639607582e-26
190,9.5,-1.26482794493495,0.0852735568618529,2.4324984091399e-28,5.35163780297462e-26,5.37596278706602e-26
191,9.55,-1.26056426709186,0.148514954108601,7.37843369710101e-28,5.31561835706267e-26,5.38940269403368e-26
192,9.6,-1.25313851938643,0.211543167463194,1.49700004684327e-27,5.25317619608444e-26,5.40287620076876e-26
193,9.65,-1.24256136101327,0.274200093432515,2.51512170541105e-27,5.16487122072958e-26,5.41638339127069e-26
194,9.7,-1.22885135634165,0.336328161483179,3.7839925685308e-27,5.05152509289578e-26,5.42992434974886e-26
195,9.75,-1.21203494826749,0.397770729300261,5.29284835825762e-27,4.91421432479747e-26,5.44349916062324e-26
196,9.8,-1.19214641180247,0.458372476713636,7.02847125142812e-27,4.75426078338198e-26,5.45710790852479e-26
197,9.85,-1.16922778796679,0.517979797303759,8.97530986167418e-27,4.57321969212869e-26,5.47075067829611e-26
198,9.9,-1.1433287981016,0.576441186702099,1.11156231723242e-26,4.37286523775942e-26,5.48442755499185e-26
199,9.95,-1.1145067387665,0.633607626607179,1.34296470998672e-26,4.1551739138926e-26,5.49813862387933e-26
200,10,-1.08282635743614,0.689332963545504,1.58957821345984e-26,3.92230575697918e-26,5.51188397043902e-26
